4,7,0,1,296,24
4,7,0,1,296,40
4,6,1,1,304,56
4,6,1,1,304,80
4,6,1,1,312,96
4,6,1,1,320,112
4,5,1,1,336,136
4,5,1,1,344,144
4,5,1,1,352,160
4,4,1,1,368,184
4,4,1,1,384,200
4,4,1,1,400,216
4,4,1,1,424,240
4,4,1,1,440,248
4,4,1,1,456,272
4,4,1,1,472,288
4,4,1,1,496,304
4,4,1,1,512,328
4,4,1,1,528,344
4,4,1,1,536,352
4,4,1,1,568,376
4,4,1,1,576,384
4,4,1,1,592,400
4,4,1,1,616,424
4,4,1,1,624,432
4,5,1,1,640,448
4,5,1,1,648,464
4,7,1,1,656,496
4,7,1,1,656,504
4,6,0,1,656,520
4,6,0,1,648,536
4,5,0,1,640,552
4,4,0,1,616,576
4,3,0,1,600,592
4,3,0,1,592,600
4,1,0,1,560,608
4,2,0,0,528,608
4,3,0,0,512,592
4,4,0,0,488,584
4,4,0,0,480,568
4,5,0,0,456,552
4,6,0,0,448,528
4,6,0,0,448,512
4,6,0,0,440,496
4,6,0,0,432,480
4,6,0,0,432,464
4,6,0,0,424,440
4,6,0,0,424,424
4,6,0,0,408,400
4,6,0,0,408,392
4,6,0,0,400,376
4,6,0,0,392,360
4,6,0,0,384,336
4,6,0,0,376,312
4,6,0,0,368,296
4,6,0,0,368,288
4,6,0,0,360,264
4,6,0,0,352,240
4,6,0,0,344,232
4,7,0,0,344,232
4,7,0,0,344,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
4,8,0,0,351,232
