5,7,1,1,416,32
5,7,1,1,416,32
5,7,1,1,416,32
5,7,1,1,416,32
5,7,1,1,416,48
5,6,0,1,408,64
5,6,0,1,400,88
5,6,0,1,392,104
5,5,0,1,384,128
5,5,0,1,376,136
5,5,0,1,360,160
5,5,0,1,352,168
5,4,0,1,328,192
5,4,0,1,320,208
5,4,0,1,296,232
5,4,0,1,280,240
5,4,0,1,264,264
5,4,0,1,240,280
5,4,0,1,224,304
5,4,0,1,208,312
5,4,0,1,184,336
5,4,0,1,176,344
5,4,0,1,160,368
5,4,0,1,144,376
5,4,0,1,120,400
5,4,0,1,104,424
5,4,0,1,80,440
5,5,0,1,72,456
5,6,0,1,64,480
5,7,0,1,56,488
5,6,1,1,72,528
5,5,1,1,72,544
5,4,1,1,88,560
5,3,1,1,112,592
5,3,1,1,120,592
5,2,1,1,144,600
5,1,1,1,160,600
5,2,1,0,176,600
5,2,1,0,200,592
5,3,1,0,216,584
5,4,1,0,224,576
5,4,1,0,248,560
5,5,1,0,264,536
5,6,1,0,264,520
5,6,1,0,272,504
5,5,1,0,272,512
5,5,1,0,280,504
5,5,1,0,288,480
5,5,1,0,296,472
5,5,1,0,312,456
5,5,1,0,320,432
5,5,1,0,336,416
5,5,1,0,352,392
5,5,1,0,360,384
5,5,1,0,368,368
5,5,1,0,384,340
5,5,1,0,399,340
5,7,1,0,399,340
5,7,1,0,399,340
5,7,1,0,399,340
5,7,1,0,399,340
5,7,1,0,399,340
5,7,1,0,399,340
5,8,1,0,406,342
5,8,1,0,406,342
5,8,1,0,406,342
5,8,1,0,409,339
5,8,1,0,409,339
5,8,1,0,409,339
5,8,1,0,409,339
5,8,1,0,409,339
5,8,1,0,409,339
5,8,1,0,409,339
5,8,1,0,409,339
5,8,1,0,409,339
5,8,1,0,409,339
5,8,1,0,409,339
5,8,1,0,409,339
